,isFraudUser
company_4901_window_7,True
company_4901_window_6,True
company_4901_window_5,True
company_4901_window_3,True
company_4901_window_2,True
company_4901_window_4,True
company_4901_window_0,True
company_2475_window_9,False
company_2475_window_8,False
company_2475_window_7,False
company_2475_window_6,False
company_2475_window_5,False
company_2475_window_4,False
company_2475_window_3,False
company_2475_window_0,False
company_2475_window_1,False
company_1545_window_4,True
company_1545_window_3,True
company_1545_window_5,True
company_1545_window_2,True
company_1545_window_1,True
company_1545_window_0,True
company_2856_window_0,False
company_3027_window_5,False
company_3027_window_4,False
company_3027_window_6,False
company_3027_window_3,False
company_3027_window_2,False
company_3027_window_1,False
company_3027_window_0,False
company_5815_window_9,False
company_5815_window_8,False
company_5815_window_7,False
company_5815_window_0,False
company_7414_window_2,False
company_7414_window_1,False
company_7414_window_0,False
company_5840_window_9,False
company_5840_window_8,False
company_5840_window_7,False
company_5840_window_6,False
company_5840_window_5,False
company_5840_window_4,False
company_5840_window_0,False
company_3811_window_9,True
company_3811_window_8,True
company_3811_window_7,True
company_3811_window_6,True
company_3811_window_5,True
company_3811_window_4,True
company_3811_window_3,True
company_3811_window_2,True
company_3811_window_1,True
company_3811_window_0,True
company_4868_window_0,False
company_5059_window_9,True
company_5059_window_8,True
company_5059_window_7,True
company_5059_window_6,True
company_5059_window_5,True
company_5059_window_4,True
company_5059_window_3,True
company_5059_window_2,True
company_5059_window_1,True
company_5059_window_0,True
company_2376_window_0,False
company_6578_window_0,False
company_7382_window_9,False
company_7382_window_8,False
company_7382_window_7,False
company_7382_window_6,False
company_7382_window_5,False
company_7382_window_4,False
company_7382_window_3,False
company_7382_window_2,False
company_7382_window_1,False
company_7382_window_0,False
company_1376_window_0,False
company_5512_window_3,False
company_5512_window_1,False
company_5512_window_2,False
company_5512_window_0,False
company_2607_window_3,False
company_2607_window_2,False
company_2607_window_1,False
company_2607_window_0,False
company_894_window_9,False
company_894_window_8,False
company_894_window_7,False
company_894_window_6,False
company_894_window_5,False
company_894_window_4,False
company_894_window_3,False
company_894_window_2,False
company_894_window_1,False
company_894_window_0,False
company_3679_window_9,True
company_3679_window_8,True
company_3679_window_7,True
company_3679_window_6,True
company_3679_window_5,True
company_3679_window_4,True
company_3679_window_3,True
company_3679_window_2,True
company_3679_window_1,True
company_3679_window_0,True
company_7339_window_8,False
company_7339_window_9,False
company_7339_window_7,False
company_7339_window_6,False
company_7339_window_5,False
company_7339_window_4,False
company_7339_window_3,False
company_7339_window_2,False
company_7339_window_0,False
company_7339_window_1,False
company_2344_window_9,False
company_2344_window_8,False
company_2344_window_7,False
company_2344_window_6,False
company_2344_window_5,False
company_2344_window_4,False
company_2344_window_3,False
company_2344_window_2,False
company_2344_window_1,False
company_2344_window_0,False
company_2753_window_9,True
company_2753_window_8,True
company_2753_window_7,True
company_2753_window_6,True
company_2753_window_5,True
company_2753_window_4,True
company_2753_window_3,True
company_2753_window_2,True
company_2753_window_1,True
company_2753_window_0,True
company_2196_window_9,False
company_2196_window_8,False
company_2196_window_2,False
company_2196_window_1,False
company_2196_window_3,False
company_2196_window_0,False
company_4800_window_9,True
company_4800_window_8,True
company_4800_window_7,True
company_4800_window_6,True
company_4800_window_5,True
company_4800_window_4,True
company_4800_window_3,True
company_4800_window_2,True
company_4800_window_1,True
company_4800_window_0,True
company_1726_window_9,True
company_1726_window_8,True
company_1726_window_7,True
company_1726_window_6,True
company_1726_window_5,True
company_1726_window_4,True
company_1726_window_3,True
company_1726_window_2,True
company_1726_window_1,True
company_1726_window_0,True
company_4144_window_9,False
company_4144_window_8,False
company_4144_window_7,False
company_4144_window_6,False
company_4144_window_4,False
company_4144_window_5,False
company_4144_window_1,False
company_4144_window_0,False
company_2311_window_8,True
company_2311_window_9,True
company_2311_window_7,True
company_2311_window_6,True
company_2311_window_5,True
company_2311_window_4,True
company_2311_window_3,True
company_2311_window_2,True
company_2311_window_1,True
company_2311_window_0,True
company_4723_window_1,False
company_4723_window_0,False
company_7536_window_5,True
company_7536_window_6,True
company_7536_window_7,True
company_7536_window_4,True
company_7536_window_3,True
company_7536_window_2,True
company_7536_window_1,True
company_7536_window_0,True
company_4606_window_5,False
company_4606_window_7,False
company_4606_window_6,False
company_4606_window_4,False
company_4606_window_3,False
company_4606_window_2,False
company_4606_window_1,False
company_4606_window_0,False
company_5308_window_1,False
company_5308_window_0,False
company_7256_window_2,True
company_7256_window_3,True
company_7256_window_1,True
company_7256_window_0,True
company_510_window_2,False
company_510_window_0,False
company_510_window_1,False
company_6302_window_8,True
company_6302_window_9,True
company_6302_window_7,True
company_6302_window_6,True
company_6302_window_5,True
company_6302_window_4,True
company_6302_window_3,True
company_6302_window_2,True
company_6302_window_1,True
company_6302_window_0,True
company_2308_window_9,False
company_2308_window_8,False
company_2308_window_7,False
company_2308_window_2,False
company_2308_window_0,False
company_2308_window_1,False
company_2548_window_9,False
company_2548_window_8,False
company_2548_window_3,False
company_2548_window_4,False
company_2548_window_5,False
company_2548_window_2,False
company_2548_window_0,False
company_2548_window_1,False
company_7257_window_2,True
company_7257_window_4,True
company_7257_window_3,True
company_7257_window_1,True
company_7257_window_0,True
company_5009_window_5,False
company_5009_window_7,False
company_5009_window_6,False
company_5009_window_0,False
company_5009_window_1,False
company_4650_window_9,True
company_4650_window_8,True
company_4650_window_7,True
company_4650_window_6,True
company_4650_window_5,True
company_4650_window_4,True
company_4650_window_3,True
company_4650_window_2,True
company_4650_window_1,True
company_4650_window_0,True
company_3848_window_9,True
company_3848_window_8,True
company_3848_window_7,True
company_3848_window_6,True
company_3848_window_5,True
company_3848_window_4,True
company_3848_window_3,True
company_3848_window_2,True
company_3848_window_1,True
company_3848_window_0,True
company_6451_window_2,False
company_6451_window_3,False
company_6451_window_4,False
company_6451_window_1,False
company_6451_window_0,False
company_2986_window_9,False
company_2986_window_8,False
company_2986_window_6,False
company_2986_window_7,False
company_2986_window_5,False
company_2986_window_4,False
company_2986_window_1,False
company_2986_window_2,False
company_2986_window_0,False
company_4983_window_9,True
company_4983_window_8,True
company_4983_window_7,True
company_4983_window_6,True
company_4983_window_5,True
company_4983_window_4,True
company_4983_window_3,True
company_4983_window_2,True
company_4983_window_1,True
company_4983_window_0,True
company_1459_window_8,False
company_1459_window_9,False
company_1459_window_7,False
company_1459_window_6,False
company_1459_window_5,False
company_1459_window_4,False
company_1459_window_3,False
company_1459_window_2,False
company_1459_window_1,False
company_1459_window_0,False
company_5724_window_9,False
company_5724_window_8,False
company_5724_window_7,False
company_5724_window_6,False
company_5724_window_5,False
company_5724_window_4,False
company_5724_window_3,False
company_5724_window_2,False
company_5724_window_1,False
company_5724_window_0,False
company_4948_window_9,True
company_4948_window_8,True
company_4948_window_7,True
company_4948_window_6,True
company_4948_window_5,True
company_4948_window_4,True
company_4948_window_3,True
company_4948_window_2,True
company_4948_window_1,True
company_4948_window_0,True
company_1327_window_0,False
company_4454_window_8,False
company_4454_window_7,False
company_4454_window_9,False
company_4454_window_6,False
company_4454_window_5,False
company_4454_window_4,False
company_4454_window_3,False
company_4454_window_0,False
company_4454_window_1,False
company_4454_window_2,False
company_4403_window_7,False
company_4403_window_5,False
company_4403_window_6,False
company_4403_window_4,False
company_4403_window_3,False
company_4403_window_1,False
company_4403_window_2,False
company_4403_window_0,False
company_5458_window_0,False
company_4977_window_8,False
company_4977_window_9,False
company_4977_window_7,False
company_4977_window_6,False
company_4977_window_5,False
company_4977_window_4,False
